"Date","Montant EUR","Description","N°/Type","Mémo","Compte","Catégorie","Pointé","Labels"
"13/07/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Salsa;tabac"
"12/07/2012","50.00","GAB ABT EL GHAZALA    >TUNIS","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"10/07/2012","-5.00","Lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"05/07/2012","-25.00","Madison","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"05/07/2012","-3.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Salsa;tabac"
"01/07/2012","-20.00","Tabarka: Resto Touta","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Salsa"
"30/06/2012","-20.00","Gardien","","","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON",""
"30/06/2012","-42.00","Tabarka Caburant","","","> Dépenses> Auto> Essence","> Actifs> Porte-monnaie","NON",""
"30/06/2012","-20.00","Tabarka: tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Salsa;tabac"
"30/06/2012","-80.00","Tabarka: Bieres","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"30/06/2012","-40.00","Tabarka: Snack","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Salsa"
"29/06/2012","-25.00","Trinidad","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"27/06/2012","-120.00","CEA: enregistrement","","","> Dépenses> Banque> Frais CEA","> Actifs> Porte-monnaie","NON",""
"26/06/2012","300.00","GAB ABT EL GHAZALA    >TUNIS","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"25/06/2012","200.00","Remboursement Leila (24/07)","Leila","","> Dépenses> Avances","> Actifs> Porte-monnaie","NON",""
"23/06/2012","-5.00","Coiffeur","","","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON",""
"21/06/2012","300.00","DAB BT EL GHEZALA     ARIANA","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"21/06/2012","-10.00","Trinidad","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"21/06/2012","-80.00","Abonnement cours Fares","","","> Dépenses> Bien être et soins> Salsa","> Actifs> Porte-monnaie","NON","Salsa"
"19/06/2012","-10.00","Club 71","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"16/06/2012","-100.00","Télé: Abonnement annuel dream box (deux comptes)","","","> Dépenses> Logement> Autres","> Actifs> Porte-monnaie","NON",""
"16/06/2012","-350.00","Télé: Dream box HD","","","> Dépenses> Logement> Autres","> Actifs> Porte-monnaie","NON",""
"16/06/2012","-250.00","Télé: Support (210dt) + cables + rallonge + multiprise","","","> Dépenses> Logement> Autres","> Actifs> Porte-monnaie","NON",""
"16/06/2012","-2630.00","LED sharp (1530dt) + LED sony (1100)","","","> Dépenses> Logement> Autres","> Actifs> Porte-monnaie","NON",""
"16/06/2012","3360.00","Retrait pour télés","","","> Actifs> Placement> Bourse> Compte bourse walid","> Actifs> Porte-monnaie","NON",""
"15/06/2012","-60.00","Resto Les Ombrelles","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Salsa"
"14/06/2012","100.00","ATM EL MANAR          TUNIS","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"14/06/2012","100.00","ABT SHERATON          >TUNIS","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"10/06/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Salsa;tabac"
"10/06/2012","-15.00","Canari","","","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Salsa"
"08/06/2012","-10.00","Trinidad","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"05/06/2012","-10.00","Club 71","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"31/05/2012","-20.00","Osmose","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"30/05/2012","-20.00","Madison","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"29/05/2012","-10.00","Shewingoms","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"29/05/2012","-20.00","Gardien","","","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON",""
"28/05/2012","-8.00","Lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"28/05/2012","-25.00","Filtre a air","","","> Dépenses> Auto> Entretien","> Actifs> Porte-monnaie","NON",""
"28/05/2012","-4.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"27/05/2012","-10.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Salsa;tabac"
"25/05/2012","-90.00","Resto Angelina","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Salsa"
"24/05/2012","300.00","ABT DAR FADHAL        >SOUKRA","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"15/05/2012","-60.00","Timbre de voyage","","","> Dépenses> Vacances> Frais","> Actifs> Porte-monnaie","NON",""
"07/05/2012","100.00","GAB ABT EL GHAZALA    >TUNIS","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"05/05/2012","-260.00","ipod (deuxième tranche + réparation)","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON",""
"05/05/2012","-220.00","Montre Guess","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula"
"01/05/2012","-50.00","avance frais de tennis","samir","","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON",""
"01/05/2012","-40.00","Abonnement cours Salsa Faycla","","","> Dépenses> Bien être et soins> Salsa","> Actifs> Porte-monnaie","NON","Salsa"
"01/05/2012","-100.00","Restaurant El Mandra","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Salsa"
"29/04/2012","-4.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Salsa"
"28/04/2012","155.00","Remboursement cadeau Samir (Makra)","","","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON",""
"28/04/2012","-20.00","Gardien","","","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON",""
"28/04/2012","60.00","retrovo degli artisto (remboursement Selim)","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Halloula"
"28/04/2012","155.00","Remboursement cadeau Samir (Nizar Ouni)","","","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON",""
"28/04/2012","155.00","Remboursement cadeau Samir (Slim)","","","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON",""
"28/04/2012","155.00","Remboursement cadeau Samir (Leila)","","","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON",""
"28/04/2012","-6.00","Photos mariage Zouba & Emna","","","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Salsa"
"24/04/2012","-35.00","Apero maison (barca vs chelsea)","","","> Dépenses> Loisirs> Frais apero","> Actifs> Porte-monnaie","NON",""
"22/04/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"21/04/2012","-12.00","Med Smile","","","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula"
"21/04/2012","-21.00","Bar bizerte","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON",""
"20/04/2012","50.00","ABT BACH HAMBA        >TUNIS","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"20/04/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"18/04/2012","-5.00","Coiffeur","","","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON",""
"18/04/2012","-10.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"11/04/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"09/04/2012","-10.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"08/04/2012","-4.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"05/04/2012","-4.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"05/04/2012","-9.00","Lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"04/04/2012","-160.00","Cadeau mariage fa7oul","","","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON",""
"04/04/2012","-16.00","Salon de thé: Brooklyn","","","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"30/03/2012","-10.00","Chocolats","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula"
"29/03/2012","250.00","AGENCE ALYSSA         Tunis","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"28/03/2012","-10.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"24/03/2012","-20.00","Renouvellement winancial","","","> Dépenses> Banque> Frais banquaires","> Actifs> Porte-monnaie","NON",""
"24/03/2012","-80.00","Ipod","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON",""
"22/03/2012","-5.00","sent bon","","","> Dépenses> Auto> Autres","> Actifs> Porte-monnaie","NON",""
"22/03/2012","-7.00","Lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"22/03/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"21/03/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"21/03/2012","-120.00","Vignette","","","> Dépenses> Auto> Assurance/vignette","> Actifs> Porte-monnaie","NON",""
"19/03/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"19/03/2012","-5.00","Tennis: location terrain","","","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON",""
"14/03/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"11/03/2012","-7.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"08/03/2012","120.00","GAB ABT EL GHAZALA    >TUNIS","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"07/03/2012","-3.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"07/03/2012","-4.00","Café Folla","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"03/03/2012","-11.00","Chocolats","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula"
"03/03/2012","-11.00","Salon de thé: Closerie","","","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula"
"02/03/2012","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"02/03/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"01/03/2012","-50.00","Tennis: Abonnement","","","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON",""
"29/02/2012","-10.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"29/02/2012","-10.00","Bar Madison","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"27/02/2012","-4.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"27/02/2012","-10.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"26/02/2012","-5.00","Coiffeur","","","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON",""
"25/02/2012","-4.00","tabac pour moon","","","> Dépenses> Achats & Shopping> Cadeaux> Famille","> Actifs> Porte-monnaie","NON",""
"24/02/2012","-4.00","Liquide essuie glace","","","> Dépenses> Auto> Entretien","> Actifs> Porte-monnaie","NON",""
"24/02/2012","-30.00","Cadeau Aymen Chakroun (naissance)","","","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON",""
"24/02/2012","-7.00","Lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"24/02/2012","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"23/02/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"22/02/2012","-10.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"18/02/2012","-2.00","parking","","","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON",""
"18/02/2012","-15.00","Bar des artistes","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON",""
"18/02/2012","-10.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"18/02/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"17/02/2012","-6.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"15/02/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"13/02/2012","80.00","Remboursement jamel comedy club: Slim","leila","","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON",""
"13/02/2012","-3.50","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"11/02/2012","-5.00","pile pour montre","","","> Dépenses> Quotidien> Autres","> Actifs> Porte-monnaie","NON",""
"11/02/2012","-2.50","Terzi","","","> Dépenses> Achats & Shopping> Vêtements","> Actifs> Porte-monnaie","NON",""
"10/02/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"10/02/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"08/02/2012","30.00","Remboursement: Bourguiba, derniere prison","","","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Remboursement CCE"
"08/02/2012","-10.00","Capsules café Lavazza","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON",""
"08/02/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"08/02/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"06/02/2012","40.00","Remboursement jamel comedy club: Makram","","","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON",""
"06/02/2012","-4.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"06/02/2012","80.00","Remboursement jamel comedy club: Leila","slim","","> Dépenses> Avances","> Actifs> Porte-monnaie","NON",""
"04/02/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"04/02/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"03/02/2012","-3.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"02/02/2012","-7.00","Lavage","","","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON",""
"01/02/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"01/02/2012","-205.00","Alimentation CEA MacSA - VERSEMENT ESPECE 190659","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"31/01/2012","35.00","Remboursement massage","","","> Dépenses> Bien être et soins> Massage / SPA","> Actifs> Porte-monnaie","NON","Remboursement CCE"
"27/01/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"22/01/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Salsa"
"21/01/2012","-5.00","chocolat","","","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Filles;Halloula"
"21/01/2012","-20.00","Bar Madison","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"18/01/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"15/01/2012","-25.00","Sw a sousse","","","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"13/01/2012","50.00","Remboursement Resto Kantaoui - Zoubeir","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON",""
"13/01/2012","50.00","Remboursement Resto Kantaoui - Hamma","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON",""
"13/01/2012","50.00","Remboursement Resto Kantaoui - Makram","","","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON",""
"13/01/2012","-10.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"13/01/2012","-40.00","Frais séjour ST à Sousse","","","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"11/01/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"08/01/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"06/01/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"05/01/2012","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Salsa"
"05/01/2012","-5.00","tabac","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","tabac"
"31/12/2011","50.00","remboursemment - CCE Voyage","","","> Dépenses> Vacances> Frais","> Actifs> Porte-monnaie","NON","Remboursement CCE"
"23/12/2011","-84.00","Frais voyages","","","> Dépenses> Vacances> Frais","> Actifs> Porte-monnaie","NON",""
"22/12/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"19/12/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"18/12/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"17/12/2011","-6.00","Coiffeur","","","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON",""
"16/12/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"14/12/2011","-1.00","parking palmarium","palmarium","","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON",""
"14/12/2011","-10.00","chewingum + tabac","","","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Filles"
"14/12/2011","-10.00","Bar Madison","","","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Salsa"
"12/12/2011","-5.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"11/12/2011","100.00","GAB ABT EL GHAZALA     0000347","","","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"11/12/2011","-10.00","Café Amel","","","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON",""
"10/12/2011","-1.00","parking palmarium","palmarium","","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON",""
