"Date","N°/Type","Description","Mémo","Montant EUR","Compte","Catégorie","Pointé","Labels"
"26/01/2014","","salon de the: 716","","-15.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"25/01/2014","","Fleurs chez cyrine & racem","","-10.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"25/01/2014","","plombier","","-40.00","> Dépenses> Logement> chez moi","> Actifs> Porte-monnaie","NON",""
"25/01/2014","","melangeur cuisine","","-60.00","> Dépenses> Logement> chez moi","> Actifs> Porte-monnaie","NON",""
"24/01/2014","","Moving: eau","","-1.00","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON","Quotidien"
"24/01/2014","","DAB CACS AB","","150.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"24/01/2014","","café distributeur","","-5.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"23/01/2014","","cadeau collectif (bébé fa7oul)","","-65.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"22/01/2014","","Café","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"22/01/2014","","bon gusto","","-12.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"20/01/2014","","Avance frais d'adhesion AMI (hela & moi)","","-40.00","> Dépenses> Avances","> Actifs> Porte-monnaie","NON",""
"20/01/2014","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"20/01/2014","","Café","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"18/01/2014","","Carburant","","-50.00","> Dépenses> Auto> Essence","> Actifs> Porte-monnaie","NON","Quotidien"
"17/01/2014","","DAB CACS AB","","100.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"17/01/2014","","VERSEMENT 05820140117VER679","","-2090.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"17/01/2014","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"17/01/2014","","Emprunt makram (+2000 depuis compte bourse moon)","","-500.00","> Dépenses> Avances","> Actifs> Porte-monnaie","NON",""
"17/01/2014","","retrait","","2600.00","> Actifs> Placement> Bourse> Compte bourse principal","> Actifs> Porte-monnaie","NON","Quotidien"
"15/01/2014","","Forfait tunisiana business (3 mois)","","-32.00","> Dépenses> Quotidien> Communications> Portable","> Actifs> Porte-monnaie","NON","Quotidien"
"14/01/2014","","BAR Grand Hotel","","-40.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"11/01/2014","","twenty one","","-10.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"10/01/2014","","café distributeur","","-5.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"08/01/2014","","Resto Abdullah","","-10.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"07/01/2014","","café distributeur","","-3.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"06/01/2014","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"04/01/2014","","resto playa: complement","","-10.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"03/01/2014","","Café","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/01/2014","","pes","","-4.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"03/01/2014","","Vignette","","-160.00","> Dépenses> Auto> Assurance/vignette","> Actifs> Porte-monnaie","NON","Quotidien"
"02/01/2014","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"01/01/2014","","Coiffeur","","-7.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"01/01/2014","","Carte Orange","","-11.00","> Dépenses> Quotidien> Communications> Portable","> Actifs> Porte-monnaie","NON","Quotidien"
"31/12/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"29/12/2013","","Carburant","","-58.00","> Dépenses> Auto> Essence","> Actifs> Porte-monnaie","NON","Quotidien"
"28/12/2013","","Fucacca","","-10.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"27/12/2013","","pes","","-4.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"27/12/2013","","5 * 55dt / jour","","275.00","> Revenus> Loyer","> Actifs> Porte-monnaie","NON",""
"26/12/2013","","Taxi (maison vers alpha ford)","","-10.00","> Dépenses> Auto> Autres","> Actifs> Porte-monnaie","NON","Quotidien"
"24/12/2013","","pes","","-4.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"24/12/2013","","service pour foie gras","","-105.00","> Dépenses> Achats & Shopping> Cadeaux> Famille","> Actifs> Porte-monnaie","NON",""
"24/12/2013","","carafe whiskey pour andré","","-170.00","> Dépenses> Achats & Shopping> Cadeaux> Famille","> Actifs> Porte-monnaie","NON",""
"22/12/2013","","Tennis: location terrain","","-11.00","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON","Quotidien"
"20/12/2013","","Ghassen","","-60.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"20/12/2013","","Carburant","","-58.00","> Dépenses> Auto> Essence","> Actifs> Porte-monnaie","NON","Quotidien"
"20/12/2013","","bilan semaine café (distributeur)","","-3.50","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"17/12/2013","","pause dej: mlawi + naffoussi","","-4.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"16/12/2013","","Remboursement Rest Madison (participation Fehmi)","","70.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"15/12/2013","","salon de the: Hermes","","-15.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"14/12/2013","","Conversion tickets cadeaux","","190.00","> Revenus> Cadeaux","> Actifs> Porte-monnaie","NON",""
"14/12/2013","","parking madisson","","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"14/12/2013","","Foire kram: deco & porcelaine","","-2.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"14/12/2013","","baguette & baguette","","-12.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"13/12/2013","","bilan semaine café (distributeur)","","-3.50","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"13/12/2013","","don pour souad","","-20.00","> Dépenses> Achats & Shopping> Cadeaux","> Actifs> Porte-monnaie","NON","Quotidien"
"12/12/2013","","Café","","-4.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"11/12/2013","","parking lac","","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"10/12/2013","","Fleurs (bébé fa7oul)","","-20.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"09/12/2013","","Lavage","","-8.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"06/12/2013","","bilan semaine café (distributeur)","","-3.50","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"04/12/2013","","DAB CACS AB 075 03.12.13","","30.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"03/12/2013","","Carte Orange","","-11.00","> Dépenses> Quotidien> Communications> Portable","> Actifs> Porte-monnaie","NON","Quotidien"
"03/12/2013","","Fruits","","-13.00","> Dépenses> Logement> Cotisations","> Actifs> Porte-monnaie","NON",""
"02/12/2013","","Terzi: retouche pantalon","","-3.00","> Dépenses> Achats & Shopping> Vêtements","> Actifs> Porte-monnaie","NON","Quotidien;Wedding blanc"
"02/12/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"01/12/2013","","Coiffeur","","-7.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"30/11/2013","","remboursement cinema: gravity (3d)","","10.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"30/11/2013","","salon de the: Hermes","","-25.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"30/11/2013","","parking central park","","-3.50","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"30/11/2013","","cinema: gravity (3d)","","-20.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"28/11/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"26/11/2013","","remboursement cinema 5d","","5.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"26/11/2013",".13 OPE","ATM EL MENZAH VI       TUNIS","","50.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"26/11/2013","","VERSEMENT","","-330.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"26/11/2013","","cinema 5d","","-10.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"26/11/2013","","2 * 55dt / jour","","110.00","> Revenus> Loyer","> Actifs> Porte-monnaie","NON",""
"25/11/2013","","VERSEMENT","","-400.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"25/11/2013","","Carte Orange","","-5.00","> Dépenses> Quotidien> Communications> Portable","> Actifs> Porte-monnaie","NON","Quotidien"
"23/11/2013","","hammamet : canari","","-15.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"23/11/2013","","falaise: bar a vin","","-30.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"22/11/2013","","Timbre fiscal","","-15.00","> Dépenses> Banque> Frais CEA","> Actifs> Porte-monnaie","NON","Quotidien"
"22/11/2013","","parking la kasbah","","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"22/11/2013","","resto medina","","-20.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"21/11/2013","","compensation chq dorsaf","dorsaf","-160.00","> Dépenses> Avances","> Actifs> Porte-monnaie","NON","Quotidien"
"21/11/2013","","5 * 55dt / jour","","275.00","> Revenus> Loyer","> Actifs> Porte-monnaie","NON",""
"21/11/2013","","parking la goulette","","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"20/11/2013","","Café","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"18/11/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"17/11/2013","","5 * 55dt / jour","","275.00","> Revenus> Loyer","> Actifs> Porte-monnaie","NON",""
"14/11/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"13/11/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"13/11/2013","","remboursement Theatre: Klem ellil","","15.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"11/11/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"08/11/2013","","Theatre: Klem ellil","","-30.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"08/11/2013","","salon de the: Hermes","","-25.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"07/11/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"04/11/2013","","ATM EL MANAR CAMPUS    TUNIS","","200.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"04/11/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"02/11/2013","","Carburant","","-10.00","> Dépenses> Auto> Essence","> Actifs> Porte-monnaie","NON","Quotidien"
"01/11/2013","","Coiffeur","","-7.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"01/11/2013","","Gardien","","-20.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"01/11/2013","","sheraton","","-20.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"31/10/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"30/10/2013",".13 OPE","ATM EL MANAR CAMPUS    TUNIS","","100.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"28/10/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"26/10/2013","","fruits secs & co","","-10.00","> Dépenses> Loisirs> Frais apero","> Actifs> Porte-monnaie","NON","Quotidien"
"25/10/2013","","salon de the: Aladin","","-20.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"24/10/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"21/10/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"20/10/2013","","mariage yahia","","-100.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"19/10/2013","","pile pour montres (citizen & guess)","","-10.00","> Dépenses> Quotidien> Autres","> Actifs> Porte-monnaie","NON","Quotidien"
"18/10/2013","","1 * 60dt / jour","","60.00","> Revenus> Loyer","> Actifs> Porte-monnaie","NON",""
"18/10/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"15/10/2013","","Forfait tunisiana business (3 mois)","","-32.00","> Dépenses> Quotidien> Communications> Portable","> Actifs> Porte-monnaie","NON","Quotidien"
"11/10/2013","","reparation dream box","","-5.00","> Dépenses> Logement> Autres","> Actifs> Porte-monnaie","NON","Quotidien"
"11/10/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"10/10/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"09/10/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"08/10/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/10/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"02/10/2013",".13 OPE","DAB AB 28.09.13 OPE 686861","","200.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"01/10/2013","","Coiffeur","","-7.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"29/09/2013","","anniv 1 an (bébé Amira)","","-30.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"28/09/2013","","diner chez adel","","-100.00","> Dépenses> Loisirs> Frais apero","> Actifs> Porte-monnaie","NON","Quotidien"
"27/09/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"26/09/2013","","Remboursement part de slim & dr khlil","","100.00","> Dépenses> Santé","> Actifs> Porte-monnaie","NON",""
"26/09/2013","","salon de the: el hamra","","-7.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"26/09/2013","","restaurant bistro","","-60.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"25/09/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"24/09/2013","","parking la fayette","","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"24/09/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"24/09/2013","","pause dej: mlawi","","-6.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"24/09/2013","","Renouvellement permis","","-18.00","> Dépenses> Auto> Autres","> Actifs> Porte-monnaie","NON",""
"23/09/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"21/09/2013","","eau","","-1.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"20/09/2013","","Gardien","","-20.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"20/09/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"18/09/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"16/09/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"14/09/2013","","complement fucacca","","-10.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON",""
"14/09/2013","","Carburant","","-56.00","> Dépenses> Auto> Essence","> Actifs> Porte-monnaie","NON","Quotidien"
"13/09/2013","","Remboursement massage","","35.00","> Dépenses> Bien être et soins> Massage / SPA","> Actifs> Porte-monnaie","NON","Quotidien;Remboursement CCE"
"13/09/2013","","pause dej: mlawi","","-3.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"11/09/2013","","Café","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"11/09/2013","","Complement Bon gusto","","-3.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"10/09/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"09/09/2013","","Café","","-1.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"08/09/2013","","hermes café: citronade","","-4.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"08/09/2013","","eau","","-1.50","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"07/09/2013","","brau house","","-10.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"07/09/2013","","eau","","-1.50","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"07/09/2013","","cartes telephone","","-11.00","> Dépenses> Achats & Shopping> Cadeaux","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"07/09/2013","","Peage(Hammamet)","","-2.50","> Dépenses> Auto> Autres> Peages","> Actifs> Porte-monnaie","NON","Quotidien"
"07/09/2013","","restaurant mediterraneo (pour boire)","","-10.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"06/09/2013","","ATM ENNASR","","50.00","> Actifs> Comptes chèques> Amen","> Actifs> Porte-monnaie","NON",""
"06/09/2013","","Café","","-2.50","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"05/09/2013","","baroque: avec nappil","","-10.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"05/09/2013","","Café","","-1.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
